,date,humidity1,vibration1,humidity2,vibration2,temperature,distance,status
42,2022-02-03 10:15:44,79,2.058,78,1.267,38.59000000000004,2,basah ke basah
43,2022-02-03 10:15:45,79,2.058,78,1.267,38.59000000000004,2,basah ke basah
44,2022-02-03 10:15:46,79,2.058,78,1.267,38.58000000000004,2,basah ke basah
45,2022-02-03 10:15:47,79,2.058,78,1.267,38.58000000000004,2,basah ke basah
46,2022-02-03 10:15:48,79,2.058,78,1.267,38.57000000000004,2,basah ke basah
47,2022-02-03 10:15:49,79,2.058,78,1.267,38.560000000000045,2,basah ke basah
48,2022-02-03 10:15:50,79,2.058,78,1.267,38.560000000000045,2,basah ke basah
49,2022-02-03 10:15:51,79,2.058,78,1.267,38.560000000000045,2,basah ke basah
50,2022-02-03 10:15:52,79,2.058,78,1.267,38.55000000000005,2,basah ke basah
51,2022-02-03 10:15:53,79,2.058,78,1.267,38.54000000000005,2,basah ke basah
52,2022-02-03 10:15:54,79,2.058,78,1.267,38.53000000000005,2,basah ke basah
53,2022-02-03 10:15:55,79,2.058,78,1.267,38.52000000000005,2,basah ke basah
54,2022-02-03 10:15:56,79,2.058,78,1.267,38.52000000000005,2,basah ke basah
55,2022-02-03 10:15:57,79,2.058,78,1.267,38.510000000000055,2,basah ke basah
56,2022-02-03 10:15:58,79,2.058,78,1.267,38.510000000000055,2,basah ke basah
57,2022-02-03 10:15:59,79,2.058,78,1.267,38.510000000000055,2,basah ke basah
58,2022-02-03 10:16:00,79,2.058,78,1.267,38.510000000000055,2,basah ke basah
59,2022-02-03 10:16:01,79,2.058,78,1.267,38.50000000000006,2,basah ke basah
60,2022-02-03 10:16:02,79,2.058,78,1.267,38.50000000000006,2,basah ke basah
61,2022-02-03 10:16:03,79,2.058,78,1.267,38.49000000000006,2,basah ke basah
62,2022-02-03 10:16:04,79,2.058,78,1.267,38.48000000000006,2,basah ke basah
63,2022-02-03 10:16:05,79,2.058,78,1.267,38.47000000000006,2,basah ke basah
64,2022-02-03 10:16:06,79,2.058,78,1.267,38.460000000000065,2,basah ke basah
65,2022-02-03 10:16:07,79,2.058,78,1.267,38.45000000000007,2,basah ke basah
66,2022-02-03 10:16:08,79,2.058,78,1.267,38.45000000000007,2,basah ke basah
67,2022-02-03 10:16:09,79,2.058,78,1.267,38.45000000000007,2,basah ke basah
68,2022-02-03 10:16:10,79,2.058,78,1.267,38.44000000000007,2,basah ke basah
69,2022-02-03 10:16:11,79,2.058,78,1.267,38.44000000000007,2,basah ke basah
70,2022-02-03 10:16:12,79,2.058,78,1.267,38.43000000000007,2,basah ke basah
71,2022-02-03 10:16:13,79,2.058,78,1.267,38.43000000000007,2,basah ke basah
72,2022-02-03 10:16:14,79,2.058,78,1.267,38.43000000000007,2,basah ke basah
73,2022-02-03 10:16:15,79,2.058,78,1.267,38.43000000000007,2,basah ke basah
74,2022-02-03 10:16:16,79,2.058,78,1.267,38.42000000000007,2,basah ke basah
75,2022-02-03 10:16:17,79,2.058,78,1.267,38.410000000000075,2,basah ke basah
76,2022-02-03 10:16:18,79,2.058,78,1.267,38.410000000000075,2,basah ke basah
77,2022-02-03 10:16:19,79,2.058,78,1.267,38.40000000000008,2,basah ke basah
78,2022-02-03 10:16:20,79,2.058,78,1.267,38.39000000000008,2,basah ke basah
79,2022-02-03 10:16:21,79,2.058,78,1.267,38.39000000000008,2,basah ke basah
80,2022-02-03 10:16:22,79,2.058,78,1.267,38.38000000000008,2,basah ke basah
81,2022-02-03 10:16:23,80,2.058,78,1.267,38.38000000000008,2,basah ke basah
82,2022-02-03 10:16:24,80,2.058,78,1.267,38.38000000000008,2,basah ke basah
83,2022-02-03 10:16:25,80,2.058,78,1.267,38.38000000000008,2,basah ke basah
84,2022-02-03 10:16:26,80,2.058,78,1.267,38.37000000000008,2,basah ke basah
85,2022-02-03 10:16:27,80,2.058,78,1.267,38.37000000000008,2,basah ke basah
86,2022-02-03 10:16:28,80,2.058,78,1.267,38.37000000000008,2,basah ke basah
87,2022-02-03 10:16:29,80,2.058,78,1.267,38.37000000000008,2,basah ke basah
88,2022-02-03 10:16:30,80,2.058,78,1.267,38.360000000000085,2,basah ke basah
89,2022-02-03 10:16:31,80,2.058,78,1.267,38.35000000000009,2,basah ke basah
90,2022-02-03 10:16:32,80,2.058,78,1.267,38.35000000000009,2,basah ke basah
91,2022-02-03 10:16:33,80,2.058,78,1.267,38.34000000000009,2,basah ke basah
92,2022-02-03 10:16:34,80,2.058,78,1.267,38.33000000000009,2,basah ke basah
93,2022-02-03 10:16:35,80,2.058,78,1.267,38.32000000000009,2,basah ke basah
94,2022-02-03 10:16:36,80,2.058,78,1.267,38.310000000000095,2,basah ke basah
95,2022-02-03 10:16:37,80,2.058,78,1.267,38.3000000000001,2,basah ke basah
96,2022-02-03 10:16:38,80,2.058,78,1.267,38.2900000000001,2,basah ke basah
97,2022-02-03 10:16:39,80,2.058,78,1.267,38.2900000000001,2,basah ke basah
98,2022-02-03 10:16:40,80,2.058,78,1.267,38.2800000000001,2,basah ke basah
99,2022-02-03 10:16:41,80,2.058,78,1.267,38.2800000000001,2,basah ke basah
100,2022-02-03 10:16:42,80,2.058,78,1.267,38.2800000000001,2,basah ke basah
101,2022-02-03 10:16:43,80,2.058,78,1.267,38.2700000000001,2,basah ke basah
102,2022-02-03 10:16:44,80,2.058,78,1.267,38.2700000000001,2,basah ke basah
103,2022-02-03 10:16:45,80,2.058,78,1.267,38.2700000000001,2,basah ke basah
104,2022-02-03 10:16:46,80,2.058,78,1.267,38.2700000000001,2,basah ke basah
105,2022-02-03 10:16:47,80,2.058,78,1.267,38.260000000000105,2,basah ke basah
106,2022-02-03 10:16:48,80,2.058,78,1.267,38.260000000000105,2,basah ke basah
107,2022-02-03 10:16:49,80,2.058,78,1.267,38.25000000000011,2,basah ke basah
108,2022-02-03 10:16:50,80,2.058,78,1.267,38.25000000000011,2,basah ke basah
109,2022-02-03 10:16:51,80,2.058,78,1.267,38.25000000000011,2,basah ke basah
110,2022-02-03 10:16:52,81,2.058,78,1.267,38.25000000000011,2,basah ke basah
111,2022-02-03 10:16:53,81,2.058,78,1.267,38.25000000000011,2,basah ke basah
112,2022-02-03 10:16:54,81,2.058,78,1.267,38.24000000000011,2,basah ke basah
113,2022-02-03 10:16:55,81,2.058,78,1.267,38.24000000000011,2,basah ke basah
114,2022-02-03 10:16:56,81,2.058,78,1.267,38.23000000000011,2,basah ke basah
115,2022-02-03 10:16:57,81,2.058,78,1.267,38.23000000000011,2,basah ke basah
116,2022-02-03 10:16:58,81,2.058,78,1.267,38.23000000000011,2,basah ke basah
117,2022-02-03 10:16:59,81,2.058,78,1.267,38.23000000000011,2,basah ke basah
118,2022-02-03 10:17:00,81,2.058,78,1.267,38.23000000000011,2,basah ke basah
119,2022-02-03 10:17:01,81,2.058,78,1.267,38.23000000000011,2,basah ke basah
120,2022-02-03 10:17:02,81,2.058,78,1.267,38.22000000000011,2,basah ke basah
121,2022-02-03 10:17:03,81,2.058,78,1.267,38.210000000000115,2,basah ke basah
122,2022-02-03 10:17:04,81,2.058,78,1.267,38.210000000000115,2,basah ke basah
123,2022-02-03 10:17:05,81,2.058,78,1.267,38.20000000000012,2,basah ke basah
124,2022-02-03 10:17:06,81,2.058,78,1.267,38.19000000000012,2,basah ke basah
125,2022-02-03 10:17:07,81,2.058,78,1.267,38.18000000000012,2,basah ke basah
126,2022-02-03 10:17:08,81,2.058,78,1.267,38.17000000000012,2,basah ke basah
127,2022-02-03 10:17:09,81,2.058,78,1.267,38.160000000000124,2,basah ke basah
128,2022-02-03 10:17:10,81,2.058,78,1.267,38.15000000000013,2,basah ke basah
129,2022-02-03 10:17:11,81,2.058,78,1.267,38.15000000000013,2,basah ke basah
130,2022-02-03 10:17:12,81,2.058,78,1.267,38.15000000000013,2,basah ke basah
131,2022-02-03 10:17:13,81,2.058,78,1.267,38.15000000000013,2,basah ke basah
132,2022-02-03 10:17:14,81,2.058,78,1.267,38.14000000000013,2,basah ke basah
133,2022-02-03 10:17:15,81,2.058,78,1.267,38.13000000000013,2,basah ke basah
134,2022-02-03 10:17:16,81,2.058,78,1.267,38.13000000000013,2,basah ke basah
135,2022-02-03 10:17:17,81,2.058,78,1.267,38.12000000000013,2,basah ke basah
136,2022-02-03 10:17:18,81,2.058,78,1.267,38.12000000000013,2,basah ke basah
137,2022-02-03 10:17:19,81,2.058,78,1.267,38.12000000000013,2,basah ke basah
138,2022-02-03 10:17:20,81,2.058,78,1.267,38.12000000000013,2,basah ke basah
139,2022-02-03 10:17:21,81,2.058,78,1.267,38.110000000000134,2,basah ke basah
140,2022-02-03 10:17:22,81,2.058,78,1.267,38.100000000000136,2,basah ke basah
141,2022-02-03 10:17:23,81,2.058,78,1.267,38.09000000000014,2,basah ke basah
142,2022-02-03 10:17:24,81,2.058,78,1.267,38.08000000000014,2,basah ke basah
143,2022-02-03 10:17:25,81,2.058,78,1.267,38.08000000000014,2,basah ke basah
144,2022-02-03 10:17:26,81,2.058,78,1.267,38.07000000000014,2,basah ke basah
145,2022-02-03 10:17:27,81,2.058,78,1.267,38.060000000000144,2,basah ke basah
146,2022-02-03 10:17:28,81,2.058,78,1.267,38.050000000000146,2,basah ke basah
147,2022-02-03 10:17:29,81,2.058,78,1.267,38.050000000000146,2,basah ke basah
148,2022-02-03 10:17:30,81,2.058,78,1.267,38.050000000000146,2,basah ke basah
149,2022-02-03 10:17:31,81,2.058,78,1.267,38.04000000000015,2,basah ke basah
150,2022-02-03 10:17:32,81,2.058,78,1.267,38.04000000000015,2,basah ke basah
151,2022-02-03 10:17:33,81,2.058,78,1.267,38.04000000000015,2,basah ke basah
152,2022-02-03 10:17:34,81,2.058,78,1.267,38.03000000000015,2,basah ke basah
153,2022-02-03 10:17:35,81,2.058,78,1.267,38.02000000000015,2,basah ke basah
154,2022-02-03 10:17:36,81,2.058,78,1.267,38.02000000000015,2,basah ke basah
155,2022-02-03 10:17:37,81,2.058,78,1.267,38.010000000000154,2,basah ke basah
156,2022-02-03 10:17:38,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
157,2022-02-03 10:17:39,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
158,2022-02-03 10:17:40,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
159,2022-02-03 10:17:41,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
160,2022-02-03 10:17:42,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
161,2022-02-03 10:17:43,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
162,2022-02-03 10:17:44,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
163,2022-02-03 10:17:45,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
164,2022-02-03 10:17:46,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
165,2022-02-03 10:17:47,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
166,2022-02-03 10:17:48,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
167,2022-02-03 10:17:49,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
168,2022-02-03 10:17:50,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
169,2022-02-03 10:17:51,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
170,2022-02-03 10:17:52,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
171,2022-02-03 10:17:53,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
172,2022-02-03 10:17:54,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
173,2022-02-03 10:17:55,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
174,2022-02-03 10:17:56,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
175,2022-02-03 10:17:57,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
176,2022-02-03 10:17:58,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
177,2022-02-03 10:17:59,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
178,2022-02-03 10:18:00,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
179,2022-02-03 10:18:01,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
180,2022-02-03 10:18:02,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
181,2022-02-03 10:18:03,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
182,2022-02-03 10:18:04,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
183,2022-02-03 10:18:05,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
184,2022-02-03 10:18:06,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
185,2022-02-03 10:18:07,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
186,2022-02-03 10:18:08,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
187,2022-02-03 10:18:09,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
188,2022-02-03 10:18:10,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
189,2022-02-03 10:18:11,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
190,2022-02-03 10:18:12,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
191,2022-02-03 10:18:13,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
192,2022-02-03 10:18:14,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
193,2022-02-03 10:18:15,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
194,2022-02-03 10:18:16,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
195,2022-02-03 10:18:17,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
196,2022-02-03 10:18:18,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
197,2022-02-03 10:18:19,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
198,2022-02-03 10:18:20,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
199,2022-02-03 10:18:21,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
200,2022-02-03 10:18:22,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
201,2022-02-03 10:18:23,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
202,2022-02-03 10:18:24,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
203,2022-02-03 10:18:25,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
204,2022-02-03 10:18:26,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
205,2022-02-03 10:18:27,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
206,2022-02-03 10:18:28,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
207,2022-02-03 10:18:29,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
208,2022-02-03 10:18:30,81,2.058,78,1.267,38.000000000000156,2,basah ke basah
209,2022-02-03 10:18:31,81,2.058,78,1.267,37.99000000000016,2,basah ke basah
210,2022-02-03 10:18:32,82,2.058,78,1.267,37.99000000000016,2,basah ke basah
211,2022-02-03 10:18:33,82,2.058,78,1.267,38.000000000000156,2,basah ke basah
212,2022-02-03 10:18:34,83,2.058,78,1.267,37.99000000000016,2,basah ke basah
213,2022-02-03 10:18:35,83,2.058,78,1.267,38.000000000000156,2,basah ke basah
214,2022-02-03 10:18:36,83,2.058,78,1.267,38.000000000000156,2,basah ke basah
215,2022-02-03 10:18:37,83,2.058,78,1.267,37.99000000000016,2,basah ke basah
216,2022-02-03 10:18:38,83,2.058,78,1.267,37.99000000000016,2,basah ke basah
217,2022-02-03 10:18:39,83,2.058,78,1.2109999999999999,38.000000000000156,2,basah ke basah
218,2022-02-03 10:18:40,83,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
219,2022-02-03 10:18:41,83,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
220,2022-02-03 10:18:42,83,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
221,2022-02-03 10:18:43,83,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
222,2022-02-03 10:18:44,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
223,2022-02-03 10:18:45,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
224,2022-02-03 10:18:46,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
225,2022-02-03 10:18:47,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
226,2022-02-03 10:18:48,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
227,2022-02-03 10:18:49,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
228,2022-02-03 10:18:50,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
229,2022-02-03 10:18:51,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
230,2022-02-03 10:18:52,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
231,2022-02-03 10:18:53,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
232,2022-02-03 10:18:54,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
233,2022-02-03 10:18:55,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
234,2022-02-03 10:18:56,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
235,2022-02-03 10:18:57,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
236,2022-02-03 10:18:58,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
237,2022-02-03 10:18:59,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
238,2022-02-03 10:19:00,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
239,2022-02-03 10:19:01,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
240,2022-02-03 10:19:02,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
241,2022-02-03 10:19:03,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
242,2022-02-03 10:19:04,84,2.058,79,1.2109999999999999,37.99000000000016,2,basah ke basah
243,2022-02-03 10:19:05,84,2.058,79,1.2109999999999999,38.000000000000156,2,basah ke basah
244,2022-02-03 10:19:06,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
245,2022-02-03 10:19:07,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
246,2022-02-03 10:19:08,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
247,2022-02-03 10:19:09,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
248,2022-02-03 10:19:10,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
249,2022-02-03 10:19:11,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
250,2022-02-03 10:19:12,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
251,2022-02-03 10:19:13,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
252,2022-02-03 10:19:14,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
253,2022-02-03 10:19:15,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
254,2022-02-03 10:19:16,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
255,2022-02-03 10:19:17,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
256,2022-02-03 10:19:18,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
257,2022-02-03 10:19:19,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
258,2022-02-03 10:19:20,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
259,2022-02-03 10:19:21,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
260,2022-02-03 10:19:22,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
261,2022-02-03 10:19:23,84,2.058,79,1.1449999999999998,37.99000000000016,2,basah ke basah
262,2022-02-03 10:19:24,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
263,2022-02-03 10:19:25,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
264,2022-02-03 10:19:26,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
265,2022-02-03 10:19:27,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
266,2022-02-03 10:19:28,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
267,2022-02-03 10:19:29,84,2.058,79,1.1449999999999998,38.000000000000156,2,basah ke basah
268,2022-02-03 10:19:30,84,2.058,79,1.0039999999999998,37.99000000000016,2,basah ke basah
269,2022-02-03 10:19:31,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
270,2022-02-03 10:19:32,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
271,2022-02-03 10:19:33,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
272,2022-02-03 10:19:34,84,2.058,79,1.0039999999999998,37.99000000000016,2,basah ke basah
273,2022-02-03 10:19:35,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
274,2022-02-03 10:19:36,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
275,2022-02-03 10:19:37,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
276,2022-02-03 10:19:38,84,2.058,79,1.0039999999999998,37.99000000000016,2,basah ke basah
277,2022-02-03 10:19:39,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
278,2022-02-03 10:19:40,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
279,2022-02-03 10:19:41,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
280,2022-02-03 10:19:42,84,2.058,79,1.0039999999999998,37.99000000000016,2,basah ke basah
281,2022-02-03 10:19:43,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
282,2022-02-03 10:19:44,84,2.058,79,1.0039999999999998,37.99000000000016,2,basah ke basah
283,2022-02-03 10:19:45,84,2.058,79,1.0039999999999998,38.000000000000156,2,basah ke basah
284,2022-02-03 10:19:46,84,2.058,79,0.8499999999999998,38.000000000000156,2,basah ke basah
285,2022-02-03 10:19:47,84,2.058,79,0.8499999999999998,38.000000000000156,2,basah ke basah
286,2022-02-03 10:19:48,84,2.058,79,0.8499999999999998,37.99000000000016,2,basah ke basah
287,2022-02-03 10:19:49,84,2.058,79,0.8499999999999998,37.99000000000016,2,basah ke basah
288,2022-02-03 10:19:50,84,2.058,79,0.8499999999999998,38.000000000000156,2,basah ke basah
289,2022-02-03 10:19:51,84,2.058,79,0.8499999999999998,38.000000000000156,2,basah ke basah
290,2022-02-03 10:19:52,84,2.058,79,0.8499999999999998,37.99000000000016,2,basah ke basah
291,2022-02-03 10:19:53,84,2.058,79,0.8499999999999998,37.99000000000016,2,basah ke basah
292,2022-02-03 10:19:54,84,2.058,79,0.8499999999999998,38.000000000000156,2,basah ke basah
293,2022-02-03 10:19:55,84,2.058,79,0.8499999999999998,38.000000000000156,2,basah ke basah
294,2022-02-03 10:19:56,84,2.058,80,0.8499999999999998,38.000000000000156,2,basah ke basah
295,2022-02-03 10:19:57,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
296,2022-02-03 10:19:58,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
297,2022-02-03 10:19:59,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
298,2022-02-03 10:20:00,84,2.058,80,0.8499999999999998,38.000000000000156,2,basah ke basah
299,2022-02-03 10:20:01,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
300,2022-02-03 10:20:02,84,2.058,80,0.8499999999999998,38.000000000000156,2,basah ke basah
301,2022-02-03 10:20:03,84,2.058,80,0.8499999999999998,38.000000000000156,2,basah ke basah
302,2022-02-03 10:20:04,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
303,2022-02-03 10:20:05,84,2.058,80,0.8499999999999998,38.000000000000156,2,basah ke basah
304,2022-02-03 10:20:06,84,2.058,80,0.8499999999999998,38.000000000000156,2,basah ke basah
305,2022-02-03 10:20:07,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
306,2022-02-03 10:20:08,84,2.058,80,0.8499999999999998,37.99000000000016,2,basah ke basah
