,date,humidity1,vibration1,humidity2,vibration2,temperature,distance,status
76,2022-02-05 10:06:18,42,2.13,43,1.8489999999999998,38.42000000000007,2,kering ke kering
77,2022-02-05 10:06:19,42,2.13,43,1.8489999999999998,38.410000000000075,2,kering ke kering
78,2022-02-05 10:06:20,42,2.13,43,1.8489999999999998,38.410000000000075,2,kering ke kering
79,2022-02-05 10:06:21,42,2.13,43,1.8489999999999998,38.40000000000008,2,kering ke kering
80,2022-02-05 10:06:22,42,2.13,43,1.8489999999999998,38.39000000000008,2,kering ke kering
81,2022-02-05 10:06:23,43,2.13,43,1.8489999999999998,38.38000000000008,2,kering ke kering
82,2022-02-05 10:06:24,43,2.13,43,1.8489999999999998,38.37000000000008,2,kering ke kering
83,2022-02-05 10:06:25,43,2.13,43,1.8489999999999998,38.360000000000085,2,kering ke kering
84,2022-02-05 10:06:26,43,2.13,43,1.8489999999999998,38.360000000000085,2,kering ke kering
85,2022-02-05 10:06:27,43,2.13,43,1.8489999999999998,38.360000000000085,2,kering ke kering
86,2022-02-05 10:06:28,43,2.13,43,1.8489999999999998,38.360000000000085,2,kering ke kering
87,2022-02-05 10:06:29,43,2.13,43,1.8489999999999998,38.35000000000009,2,kering ke kering
88,2022-02-05 10:06:30,43,2.13,44,1.8489999999999998,38.35000000000009,2,kering ke kering
89,2022-02-05 10:06:31,43,2.13,44,1.8489999999999998,38.34000000000009,2,kering ke kering
90,2022-02-05 10:06:32,43,2.13,44,1.8489999999999998,38.34000000000009,2,kering ke kering
91,2022-02-05 10:06:33,43,2.13,44,1.8489999999999998,38.33000000000009,2,kering ke kering
92,2022-02-05 10:06:34,43,2.13,44,1.8489999999999998,38.33000000000009,2,kering ke kering
93,2022-02-05 10:06:35,43,2.13,44,1.8489999999999998,38.33000000000009,2,kering ke kering
94,2022-02-05 10:06:36,43,2.13,44,1.8489999999999998,38.33000000000009,2,kering ke kering
95,2022-02-05 10:06:37,43,2.13,44,1.8489999999999998,38.33000000000009,2,kering ke kering
96,2022-02-05 10:06:38,43,2.13,44,1.8489999999999998,38.33000000000009,2,kering ke kering
97,2022-02-05 10:06:39,43,2.13,44,1.8489999999999998,38.32000000000009,2,kering ke kering
98,2022-02-05 10:06:40,43,2.13,44,1.8489999999999998,38.32000000000009,2,kering ke kering
99,2022-02-05 10:06:41,44,2.13,44,1.8489999999999998,38.32000000000009,2,kering ke kering
100,2022-02-05 10:06:42,44,2.13,44,1.8489999999999998,38.310000000000095,2,kering ke kering
101,2022-02-05 10:06:43,44,2.13,44,1.8489999999999998,38.3000000000001,2,kering ke kering
102,2022-02-05 10:06:44,44,2.13,44,1.8489999999999998,38.2900000000001,2,kering ke kering
103,2022-02-05 10:06:45,44,2.13,44,1.8489999999999998,38.2900000000001,2,kering ke kering
104,2022-02-05 10:06:46,44,2.13,44,1.8489999999999998,38.2900000000001,2,kering ke kering
105,2022-02-05 10:06:47,44,2.13,44,1.8489999999999998,38.2900000000001,2,kering ke kering
106,2022-02-05 10:06:48,44,2.13,44,1.8489999999999998,38.2900000000001,2,kering ke kering
107,2022-02-05 10:06:49,44,2.13,44,1.8489999999999998,38.2800000000001,2,kering ke kering
108,2022-02-05 10:06:50,44,2.13,44,1.8489999999999998,38.2800000000001,2,kering ke kering
109,2022-02-05 10:06:51,44,2.13,44,1.8489999999999998,38.2800000000001,2,kering ke kering
110,2022-02-05 10:06:52,44,2.13,44,1.8489999999999998,38.2800000000001,2,kering ke kering
111,2022-02-05 10:06:53,44,2.13,44,1.8489999999999998,38.2700000000001,2,kering ke kering
112,2022-02-05 10:06:54,44,2.13,44,1.8489999999999998,38.2700000000001,2,kering ke kering
113,2022-02-05 10:06:55,44,2.13,44,1.8489999999999998,38.260000000000105,2,kering ke kering
114,2022-02-05 10:06:56,44,2.13,44,1.8489999999999998,38.260000000000105,2,kering ke kering
115,2022-02-05 10:06:57,44,2.13,44,1.8489999999999998,38.260000000000105,2,kering ke kering
116,2022-02-05 10:06:58,44,2.13,44,1.8489999999999998,38.260000000000105,2,kering ke kering
117,2022-02-05 10:06:59,44,2.13,44,1.8489999999999998,38.260000000000105,2,kering ke kering
118,2022-02-05 10:07:00,44,2.13,44,1.8489999999999998,38.25000000000011,2,kering ke kering
119,2022-02-05 10:07:01,44,2.13,44,1.8489999999999998,38.25000000000011,2,kering ke kering
120,2022-02-05 10:07:02,44,2.13,44,1.8489999999999998,38.24000000000011,2,kering ke kering
121,2022-02-05 10:07:03,44,2.13,44,1.8489999999999998,38.23000000000011,2,kering ke kering
122,2022-02-05 10:07:04,44,2.13,44,1.8489999999999998,38.22000000000011,2,kering ke kering
123,2022-02-05 10:07:05,44,2.13,44,1.8489999999999998,38.210000000000115,2,kering ke kering
124,2022-02-05 10:07:06,44,2.13,44,1.8489999999999998,38.210000000000115,2,kering ke kering
125,2022-02-05 10:07:07,44,2.13,44,1.8489999999999998,38.20000000000012,2,kering ke kering
126,2022-02-05 10:07:08,44,2.13,44,1.8489999999999998,38.20000000000012,2,kering ke kering
127,2022-02-05 10:07:09,44,2.13,44,1.8489999999999998,38.20000000000012,2,kering ke kering
128,2022-02-05 10:07:10,44,2.13,44,1.8489999999999998,38.20000000000012,2,kering ke kering
129,2022-02-05 10:07:11,44,2.13,44,1.8489999999999998,38.20000000000012,2,kering ke kering
130,2022-02-05 10:07:12,44,2.13,44,1.8489999999999998,38.19000000000012,2,kering ke kering
131,2022-02-05 10:07:13,44,2.13,44,1.8489999999999998,38.18000000000012,2,kering ke kering
132,2022-02-05 10:07:14,44,2.13,44,1.8489999999999998,38.17000000000012,2,kering ke kering
133,2022-02-05 10:07:15,44,2.13,44,1.8489999999999998,38.160000000000124,2,kering ke kering
134,2022-02-05 10:07:16,44,2.13,44,1.8489999999999998,38.15000000000013,2,kering ke kering
135,2022-02-05 10:07:17,44,2.13,44,1.8489999999999998,38.15000000000013,2,kering ke kering
136,2022-02-05 10:07:18,44,2.13,44,1.8489999999999998,38.15000000000013,2,kering ke kering
137,2022-02-05 10:07:19,44,2.13,44,1.8489999999999998,38.15000000000013,2,kering ke kering
138,2022-02-05 10:07:20,44,2.13,44,1.8489999999999998,38.14000000000013,2,kering ke kering
139,2022-02-05 10:07:21,44,2.13,44,1.8489999999999998,38.13000000000013,2,kering ke kering
140,2022-02-05 10:07:22,44,2.13,44,1.8489999999999998,38.12000000000013,2,kering ke kering
141,2022-02-05 10:07:23,44,2.13,44,1.8489999999999998,38.110000000000134,2,kering ke kering
142,2022-02-05 10:07:24,44,2.13,44,1.8489999999999998,38.110000000000134,2,kering ke kering
143,2022-02-05 10:07:25,44,2.13,44,1.8489999999999998,38.110000000000134,2,kering ke kering
144,2022-02-05 10:07:26,44,2.13,44,1.8489999999999998,38.110000000000134,2,kering ke kering
145,2022-02-05 10:07:27,44,2.13,44,1.8489999999999998,38.110000000000134,2,kering ke kering
146,2022-02-05 10:07:28,44,2.13,44,1.8489999999999998,38.100000000000136,2,kering ke kering
147,2022-02-05 10:07:29,44,2.13,44,1.8489999999999998,38.09000000000014,2,kering ke kering
148,2022-02-05 10:07:30,44,2.13,44,1.8489999999999998,38.09000000000014,2,kering ke kering
149,2022-02-05 10:07:31,44,2.13,44,1.8489999999999998,38.08000000000014,2,kering ke kering
150,2022-02-05 10:07:32,44,2.13,44,1.8489999999999998,38.07000000000014,2,kering ke kering
151,2022-02-05 10:07:33,45,2.13,44,1.8489999999999998,38.07000000000014,2,kering ke kering
152,2022-02-05 10:07:34,45,2.13,44,1.8489999999999998,38.060000000000144,2,kering ke kering
153,2022-02-05 10:07:35,45,2.13,44,1.8489999999999998,38.050000000000146,2,kering ke kering
154,2022-02-05 10:07:36,45,2.13,44,1.8489999999999998,38.050000000000146,2,kering ke kering
155,2022-02-05 10:07:37,45,2.13,44,1.8489999999999998,38.04000000000015,2,kering ke kering
156,2022-02-05 10:07:38,45,2.13,44,1.8489999999999998,38.04000000000015,2,kering ke kering
157,2022-02-05 10:07:39,45,2.13,44,1.8489999999999998,38.03000000000015,2,kering ke kering
158,2022-02-05 10:07:40,45,2.13,44,1.8489999999999998,38.03000000000015,2,kering ke kering
159,2022-02-05 10:07:41,45,2.13,44,1.8489999999999998,38.02000000000015,2,kering ke kering
160,2022-02-05 10:07:42,45,2.13,44,1.8489999999999998,38.010000000000154,2,kering ke kering
161,2022-02-05 10:07:43,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
162,2022-02-05 10:07:44,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
163,2022-02-05 10:07:45,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
164,2022-02-05 10:07:46,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
165,2022-02-05 10:07:47,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
166,2022-02-05 10:07:48,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
167,2022-02-05 10:07:49,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
168,2022-02-05 10:07:50,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
169,2022-02-05 10:07:51,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
170,2022-02-05 10:07:52,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
171,2022-02-05 10:07:53,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
172,2022-02-05 10:07:54,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
173,2022-02-05 10:07:55,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
174,2022-02-05 10:07:56,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
175,2022-02-05 10:07:57,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
176,2022-02-05 10:07:58,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
177,2022-02-05 10:07:59,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
178,2022-02-05 10:08:00,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
179,2022-02-05 10:08:01,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
180,2022-02-05 10:08:02,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
181,2022-02-05 10:08:03,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
182,2022-02-05 10:08:04,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
183,2022-02-05 10:08:05,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
184,2022-02-05 10:08:06,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
185,2022-02-05 10:08:07,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
186,2022-02-05 10:08:08,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
187,2022-02-05 10:08:09,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
188,2022-02-05 10:08:10,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
189,2022-02-05 10:08:11,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
190,2022-02-05 10:08:12,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
191,2022-02-05 10:08:13,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
192,2022-02-05 10:08:14,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
193,2022-02-05 10:08:15,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
194,2022-02-05 10:08:16,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
195,2022-02-05 10:08:17,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
196,2022-02-05 10:08:18,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
197,2022-02-05 10:08:19,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
198,2022-02-05 10:08:20,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
199,2022-02-05 10:08:21,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
200,2022-02-05 10:08:22,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
201,2022-02-05 10:08:23,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
202,2022-02-05 10:08:24,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
203,2022-02-05 10:08:25,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
204,2022-02-05 10:08:26,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
205,2022-02-05 10:08:27,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
206,2022-02-05 10:08:28,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
207,2022-02-05 10:08:29,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
208,2022-02-05 10:08:30,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
209,2022-02-05 10:08:31,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
210,2022-02-05 10:08:32,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
211,2022-02-05 10:08:33,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
212,2022-02-05 10:08:34,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
213,2022-02-05 10:08:35,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
214,2022-02-05 10:08:36,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
215,2022-02-05 10:08:37,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
216,2022-02-05 10:08:38,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
217,2022-02-05 10:08:39,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
218,2022-02-05 10:08:40,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
219,2022-02-05 10:08:41,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
220,2022-02-05 10:08:42,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
221,2022-02-05 10:08:43,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
222,2022-02-05 10:08:44,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
223,2022-02-05 10:08:45,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
224,2022-02-05 10:08:46,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
225,2022-02-05 10:08:47,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
226,2022-02-05 10:08:48,45,2.13,44,1.8489999999999998,38.000000000000156,2,kering ke kering
227,2022-02-05 10:08:49,45,2.13,44,1.8489999999999998,37.99000000000016,2,kering ke kering
228,2022-02-05 10:08:50,45,2.13,45,1.8489999999999998,38.000000000000156,2,kering ke kering
229,2022-02-05 10:08:51,45,2.13,45,1.8489999999999998,38.000000000000156,2,kering ke kering
230,2022-02-05 10:08:52,45,2.13,45,1.8489999999999998,38.000000000000156,2,kering ke kering
231,2022-02-05 10:08:53,45,2.13,45,1.8489999999999998,38.000000000000156,2,kering ke kering
232,2022-02-05 10:08:54,45,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
233,2022-02-05 10:08:55,45,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
234,2022-02-05 10:08:56,45,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
235,2022-02-05 10:08:57,45,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
236,2022-02-05 10:08:58,45,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
237,2022-02-05 10:08:59,45,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
238,2022-02-05 10:09:00,45,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
239,2022-02-05 10:09:01,45,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
240,2022-02-05 10:09:02,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
241,2022-02-05 10:09:03,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
242,2022-02-05 10:09:04,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
243,2022-02-05 10:09:05,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
244,2022-02-05 10:09:06,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
245,2022-02-05 10:09:07,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
246,2022-02-05 10:09:08,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
247,2022-02-05 10:09:09,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
248,2022-02-05 10:09:10,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
249,2022-02-05 10:09:11,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
250,2022-02-05 10:09:12,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
251,2022-02-05 10:09:13,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
252,2022-02-05 10:09:14,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
253,2022-02-05 10:09:15,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
254,2022-02-05 10:09:16,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
255,2022-02-05 10:09:17,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
256,2022-02-05 10:09:18,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
257,2022-02-05 10:09:19,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
258,2022-02-05 10:09:20,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
259,2022-02-05 10:09:21,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
260,2022-02-05 10:09:22,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
261,2022-02-05 10:09:23,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
262,2022-02-05 10:09:24,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
263,2022-02-05 10:09:25,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
264,2022-02-05 10:09:26,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
265,2022-02-05 10:09:27,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
266,2022-02-05 10:09:28,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
267,2022-02-05 10:09:29,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
268,2022-02-05 10:09:30,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
269,2022-02-05 10:09:31,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
270,2022-02-05 10:09:32,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
271,2022-02-05 10:09:33,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
272,2022-02-05 10:09:34,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
273,2022-02-05 10:09:35,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
274,2022-02-05 10:09:36,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
275,2022-02-05 10:09:37,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
276,2022-02-05 10:09:38,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
277,2022-02-05 10:09:39,46,2.072,45,1.8489999999999998,38.000000000000156,2,kering ke kering
278,2022-02-05 10:09:40,46,2.072,45,1.8489999999999998,37.99000000000016,2,kering ke kering
279,2022-02-05 10:09:41,46,2.072,46,1.8489999999999998,37.99000000000016,2,kering ke kering
280,2022-02-05 10:09:42,46,2.072,46,1.8489999999999998,37.99000000000016,2,kering ke kering
281,2022-02-05 10:09:43,46,2.072,46,1.8489999999999998,38.000000000000156,2,kering ke kering
282,2022-02-05 10:09:44,46,2.072,46,1.8489999999999998,37.99000000000016,2,kering ke kering
283,2022-02-05 10:09:45,46,2.072,46,1.8489999999999998,37.99000000000016,2,kering ke kering
284,2022-02-05 10:09:46,46,2.072,46,1.8489999999999998,37.99000000000016,2,kering ke kering
285,2022-02-05 10:09:47,46,2.072,46,1.8489999999999998,38.000000000000156,2,kering ke kering
