,date,humidity,temperature,ambient humidity,ambient temperature,light,status
97,2023-04-03 10:46:39,50,35.01847999999998,46,31.908480000000022,16806,siram
98,2023-04-03 10:46:40,50,35.017479999999985,46,31.90748000000002,16805,siram
99,2023-04-03 10:46:41,50,35.01647999999999,46,31.90648000000002,16807,siram
100,2023-04-03 10:46:42,50,35.01547999999999,46,31.90548000000002,16808,siram
101,2023-04-03 10:46:43,50,35.01447999999999,46,31.904480000000017,16807,siram
102,2023-04-03 10:46:44,50,35.013479999999994,46,31.903480000000016,16808,siram
103,2023-04-03 10:46:45,50,35.01248,46,31.902480000000015,16809,siram
104,2023-04-03 10:46:46,50,35.01148,46,31.901480000000014,16809,siram
105,2023-04-03 10:46:47,50,35.01048,46,31.900480000000012,16807,siram
106,2023-04-03 10:46:48,50,35.00948,47,31.89948000000001,16808,siram
107,2023-04-03 10:46:49,50,35.008480000000006,47,31.89848000000001,16810,siram
108,2023-04-03 10:46:50,50,35.00748000000001,47,31.89748000000001,16812,siram
109,2023-04-03 10:46:51,50,35.00648000000001,47,31.896480000000007,16814,siram
110,2023-04-03 10:46:52,50,35.00548000000001,47,31.895480000000006,16815,siram
111,2023-04-03 10:46:53,51,35.004460000000016,47,31.894460000000006,16813,siram
112,2023-04-03 10:46:54,51,35.00344000000002,47,31.893440000000005,16813,siram
113,2023-04-03 10:46:55,51,35.00242000000002,47,31.892420000000005,16815,siram
114,2023-04-03 10:46:56,51,35.001400000000025,47,31.891400000000004,16813,siram
115,2023-04-03 10:46:57,51,35.00038000000003,47,31.890380000000004,16813,siram
116,2023-04-03 10:46:58,51,34.99936000000003,47,31.889360000000003,16813,siram
117,2023-04-03 10:46:59,51,34.998340000000034,47,31.888340000000003,16811,siram
118,2023-04-03 10:47:00,51,34.99732000000004,47,31.887320000000003,16811,siram
119,2023-04-03 10:47:01,51,34.99630000000004,47,31.886300000000002,16809,siram
120,2023-04-03 10:47:02,51,34.995280000000044,47,31.88528,16807,siram
121,2023-04-03 10:47:03,51,34.99426000000005,47,31.88426,16807,siram
122,2023-04-03 10:47:04,51,34.99324000000005,47,31.88324,16806,siram
123,2023-04-03 10:47:05,51,34.99222000000005,47,31.88222,16806,siram
124,2023-04-03 10:47:06,52,34.99118000000005,47,31.88118,16805,siram
125,2023-04-03 10:47:07,52,34.990140000000046,47,31.88014,16806,siram
126,2023-04-03 10:47:08,52,34.98910000000004,47,31.8791,16806,siram
127,2023-04-03 10:47:09,52,34.98806000000004,47,31.87806,16804,siram
128,2023-04-03 10:47:10,52,34.98702000000004,47,31.87702,16803,siram
129,2023-04-03 10:47:11,52,34.98598000000003,47,31.875980000000002,16805,siram
130,2023-04-03 10:47:12,52,34.98494000000003,47,31.874940000000002,16807,siram
131,2023-04-03 10:47:13,52,34.98390000000003,47,31.873900000000003,16806,siram
132,2023-04-03 10:47:14,52,34.982860000000024,47,31.872860000000003,16806,siram
133,2023-04-03 10:47:15,52,34.98182000000002,47,31.871820000000003,16804,siram
134,2023-04-03 10:47:16,52,34.98078000000002,47,31.870780000000003,16804,siram
135,2023-04-03 10:47:17,52,34.979740000000014,47,31.869740000000004,16803,siram
136,2023-04-03 10:47:18,52,34.97870000000001,47,31.868700000000004,16801,siram
137,2023-04-03 10:47:19,52,34.97766000000001,47,31.867660000000004,16800,siram
138,2023-04-03 10:47:20,52,34.976620000000004,47,31.866620000000005,16801,siram
139,2023-04-03 10:47:21,52,34.97558,47,31.865580000000005,16800,siram
140,2023-04-03 10:47:22,53,34.97452,47,31.864520000000006,16799,siram
141,2023-04-03 10:47:23,53,34.973459999999996,47,31.863460000000007,16797,siram
142,2023-04-03 10:47:24,53,34.97239999999999,47,31.862400000000008,16795,siram
143,2023-04-03 10:47:25,53,34.97133999999999,47,31.86134000000001,16796,siram
144,2023-04-03 10:47:26,53,34.97027999999999,47,31.86028000000001,16795,siram
145,2023-04-03 10:47:27,53,34.969219999999986,47,31.85922000000001,16796,siram
146,2023-04-03 10:47:28,53,34.96815999999998,47,31.858160000000012,16794,siram
147,2023-04-03 10:47:29,53,34.96709999999998,47,31.857100000000013,16792,siram
148,2023-04-03 10:47:30,53,34.96603999999998,47,31.856040000000014,16791,siram
149,2023-04-03 10:47:31,53,34.964979999999976,47,31.854980000000015,16792,siram
150,2023-04-03 10:47:32,53,34.96391999999997,47,31.853920000000016,16791,siram
151,2023-04-03 10:47:33,53,34.96285999999997,47,31.852860000000017,16791,siram
152,2023-04-03 10:47:34,53,34.96179999999997,47,31.85180000000002,16790,siram
153,2023-04-03 10:47:35,53,34.960739999999966,47,31.85074000000002,16788,siram
154,2023-04-03 10:47:36,53,34.95967999999996,47,31.84968000000002,16787,siram
155,2023-04-03 10:47:37,53,34.95861999999996,47,31.84862000000002,16787,siram
156,2023-04-03 10:47:38,54,34.95753999999996,47,31.84754000000002,16785,siram
157,2023-04-03 10:47:39,54,34.95645999999996,47,31.846460000000018,16787,siram
158,2023-04-03 10:47:40,54,34.955379999999955,47,31.845380000000016,16786,siram
159,2023-04-03 10:47:41,54,34.954299999999954,47,31.844300000000015,16788,siram
160,2023-04-03 10:47:42,54,34.95321999999995,47,31.843220000000013,16789,siram
161,2023-04-03 10:47:43,54,34.95213999999995,47,31.84214000000001,16787,siram
162,2023-04-03 10:47:44,54,34.95105999999995,47,31.84106000000001,16786,siram
163,2023-04-03 10:47:45,54,34.94997999999995,47,31.839980000000008,16786,siram
164,2023-04-03 10:47:46,54,34.948899999999945,47,31.838900000000006,16786,siram
165,2023-04-03 10:47:47,54,34.94781999999994,47,31.837820000000004,16786,siram
166,2023-04-03 10:47:48,54,34.94673999999994,47,31.836740000000002,16785,siram
167,2023-04-03 10:47:49,54,34.94565999999994,47,31.83566,16784,siram
168,2023-04-03 10:47:50,54,34.94457999999994,47,31.83458,16786,siram
169,2023-04-03 10:47:51,54,34.943499999999936,47,31.833499999999997,16785,siram
170,2023-04-03 10:47:52,54,34.942419999999935,47,31.832419999999995,16786,siram
171,2023-04-03 10:47:53,54,34.94133999999993,47,31.831339999999994,16786,siram
172,2023-04-03 10:47:54,54,34.94025999999993,47,31.830259999999992,16784,siram
173,2023-04-03 10:47:55,54,34.93917999999993,47,31.82917999999999,16782,siram
174,2023-04-03 10:47:56,54,34.93809999999993,47,31.82809999999999,16783,siram
175,2023-04-03 10:47:57,55,34.93699999999993,47,31.826999999999988,16782,siram
176,2023-04-03 10:47:58,55,34.935899999999926,47,31.825899999999987,16780,siram
177,2023-04-03 10:47:59,55,34.934799999999925,47,31.824799999999986,16779,siram
178,2023-04-03 10:48:00,55,34.933699999999924,47,31.823699999999985,16778,siram
179,2023-04-03 10:48:01,55,34.93259999999992,47,31.822599999999984,16778,siram
180,2023-04-03 10:48:02,55,34.93149999999992,47,31.821499999999983,16780,siram
181,2023-04-03 10:48:03,55,34.93039999999992,47,31.82039999999998,16781,siram
182,2023-04-03 10:48:04,55,34.92929999999992,47,31.81929999999998,16783,siram
183,2023-04-03 10:48:05,55,34.92819999999992,47,31.81819999999998,16785,siram
184,2023-04-03 10:48:06,55,34.92709999999992,47,31.81709999999998,16786,siram
185,2023-04-03 10:48:07,55,34.92599999999992,47,31.815999999999978,16786,siram
186,2023-04-03 10:48:08,55,34.924899999999916,47,31.814899999999977,16786,siram
187,2023-04-03 10:48:09,55,34.923799999999915,47,31.813799999999976,16786,siram
188,2023-04-03 10:48:10,55,34.922699999999914,47,31.812699999999975,16788,siram
189,2023-04-03 10:48:11,56,34.92157999999991,47,31.811579999999974,16789,siram
190,2023-04-03 10:48:12,56,34.92045999999991,47,31.810459999999974,16789,siram
191,2023-04-03 10:48:13,56,34.91933999999991,47,31.809339999999974,16787,siram
192,2023-04-03 10:48:14,56,34.91821999999991,47,31.808219999999974,16787,siram
193,2023-04-03 10:48:15,56,34.91709999999991,47,31.807099999999974,16789,siram
194,2023-04-03 10:48:16,56,34.91597999999991,47,31.805979999999973,16788,siram
195,2023-04-03 10:48:17,56,34.91485999999991,47,31.804859999999973,16790,siram
196,2023-04-03 10:48:18,56,34.91373999999991,47,31.803739999999973,16789,siram
197,2023-04-03 10:48:19,56,34.91261999999991,47,31.802619999999973,16789,siram
198,2023-04-03 10:48:20,56,34.91149999999991,47,31.801499999999972,16788,siram
199,2023-04-03 10:48:21,56,34.91037999999991,47,31.800379999999972,16786,siram
200,2023-04-03 10:48:22,56,34.90925999999991,48,31.799259999999972,16787,siram
201,2023-04-03 10:48:23,56,34.90813999999991,48,31.79813999999997,16789,siram
202,2023-04-03 10:48:24,56,34.90701999999991,48,31.79701999999997,16788,siram
203,2023-04-03 10:48:25,56,34.90589999999991,48,31.79589999999997,16786,siram
204,2023-04-03 10:48:26,56,34.90477999999991,48,31.79477999999997,16785,siram
205,2023-04-03 10:48:27,57,34.90363999999991,48,31.79363999999997,16783,siram
206,2023-04-03 10:48:28,57,34.90249999999991,48,31.792499999999972,16783,siram
207,2023-04-03 10:48:29,57,34.90135999999991,48,31.791359999999973,16781,siram
208,2023-04-03 10:48:30,57,34.90021999999991,48,31.790219999999973,16781,siram
209,2023-04-03 10:48:31,57,34.89907999999991,48,31.789079999999974,16779,siram
210,2023-04-03 10:48:32,57,34.89793999999991,48,31.787939999999974,16780,siram
211,2023-04-03 10:48:33,57,34.896799999999914,48,31.786799999999975,16782,siram
212,2023-04-03 10:48:34,57,34.895659999999914,48,31.785659999999975,16783,siram
213,2023-04-03 10:48:35,57,34.894519999999915,48,31.784519999999976,16784,siram
214,2023-04-03 10:48:36,57,34.893379999999915,48,31.783379999999976,16786,siram
215,2023-04-03 10:48:37,57,34.892239999999916,48,31.782239999999977,16784,siram
216,2023-04-03 10:48:38,57,34.891099999999916,48,31.781099999999977,16785,siram
217,2023-04-03 10:48:39,57,34.88995999999992,48,31.779959999999978,16786,siram
218,2023-04-03 10:48:40,57,34.88881999999992,48,31.77881999999998,16788,siram
219,2023-04-03 10:48:41,58,34.88765999999992,48,31.77765999999998,16790,siram
220,2023-04-03 10:48:42,58,34.88649999999992,48,31.77649999999998,16789,siram
221,2023-04-03 10:48:43,58,34.88533999999992,48,31.775339999999982,16791,siram
222,2023-04-03 10:48:44,58,34.88417999999992,48,31.774179999999983,16789,siram
223,2023-04-03 10:48:45,58,34.883019999999924,48,31.773019999999985,16789,siram
224,2023-04-03 10:48:46,58,34.881859999999925,48,31.771859999999986,16791,siram
225,2023-04-03 10:48:47,58,34.880699999999926,48,31.770699999999987,16789,siram
226,2023-04-03 10:48:48,58,34.87953999999993,48,31.76953999999999,16791,siram
227,2023-04-03 10:48:49,58,34.87837999999993,48,31.76837999999999,16792,siram
228,2023-04-03 10:48:50,58,34.87721999999993,48,31.76721999999999,16794,siram
229,2023-04-03 10:48:51,58,34.87605999999993,48,31.766059999999992,16796,siram
230,2023-04-03 10:48:52,58,34.87489999999993,48,31.764899999999994,16797,siram
231,2023-04-03 10:48:53,58,34.873739999999934,48,31.763739999999995,16797,siram
232,2023-04-03 10:48:54,58,34.872579999999935,48,31.762579999999996,16795,siram
233,2023-04-03 10:48:55,58,34.87141999999994,48,31.761419999999998,16795,siram
234,2023-04-03 10:48:56,58,34.87025999999994,48,31.76026,16796,siram
235,2023-04-03 10:48:57,58,34.86909999999994,48,31.7591,16798,siram
236,2023-04-03 10:48:58,58,34.86793999999994,48,31.75794,16796,siram
237,2023-04-03 10:48:59,59,34.86675999999994,48,31.75676,16794,siram
238,2023-04-03 10:49:00,59,34.865579999999945,48,31.75558,16796,siram
239,2023-04-03 10:49:01,59,34.86439999999995,48,31.754399999999997,16797,siram
240,2023-04-03 10:49:02,59,34.86321999999995,48,31.753219999999995,16795,siram
241,2023-04-03 10:49:03,59,34.86203999999995,48,31.752039999999994,16794,siram
242,2023-04-03 10:49:04,59,34.86085999999995,48,31.750859999999992,16794,siram
243,2023-04-03 10:49:05,59,34.859679999999955,48,31.74967999999999,16792,siram
244,2023-04-03 10:49:06,59,34.85849999999996,48,31.74849999999999,16793,siram
245,2023-04-03 10:49:07,59,34.85731999999996,48,31.747319999999988,16791,siram
246,2023-04-03 10:49:08,59,34.85613999999996,48,31.746139999999986,16790,siram
247,2023-04-03 10:49:09,59,34.85495999999996,48,31.744959999999985,16788,siram
248,2023-04-03 10:49:10,59,34.853779999999965,48,31.743779999999983,16786,siram
249,2023-04-03 10:49:11,59,34.85259999999997,48,31.74259999999998,16786,siram
250,2023-04-03 10:49:12,59,34.85141999999997,48,31.74141999999998,16785,siram
251,2023-04-03 10:49:13,59,34.85023999999997,48,31.74023999999998,16783,siram
252,2023-04-03 10:49:14,59,34.84905999999997,48,31.739059999999977,16781,siram
253,2023-04-03 10:49:15,59,34.847879999999975,48,31.737879999999976,16783,siram
254,2023-04-03 10:49:16,59,34.84669999999998,48,31.736699999999974,16783,siram
255,2023-04-03 10:49:17,59,34.84551999999998,48,31.735519999999973,16783,siram
256,2023-04-03 10:49:18,60,34.84431999999998,48,31.734319999999972,16784,siram
257,2023-04-03 10:49:19,60,34.843119999999985,48,31.73311999999997,16784,siram
258,2023-04-03 10:49:20,60,34.84191999999999,48,31.73191999999997,16786,siram
259,2023-04-03 10:49:21,60,34.84071999999999,48,31.73071999999997,16786,siram
260,2023-04-03 10:49:22,60,34.83951999999999,48,31.72951999999997,16787,siram
261,2023-04-03 10:49:23,60,34.838319999999996,48,31.728319999999968,16786,siram
262,2023-04-03 10:49:24,60,34.83712,48,31.727119999999967,16787,siram
263,2023-04-03 10:49:25,60,34.83592,48,31.725919999999967,16786,siram
264,2023-04-03 10:49:26,60,34.834720000000004,48,31.724719999999966,16784,siram
265,2023-04-03 10:49:27,60,34.83352000000001,48,31.723519999999965,16784,siram
266,2023-04-03 10:49:28,60,34.83232000000001,48,31.722319999999964,16784,siram
267,2023-04-03 10:49:29,60,34.83112000000001,48,31.721119999999964,16785,siram
268,2023-04-03 10:49:30,60,34.829920000000016,48,31.719919999999963,16787,siram
269,2023-04-03 10:49:31,60,34.82872000000002,48,31.718719999999962,16786,siram
270,2023-04-03 10:49:32,60,34.82752000000002,48,31.71751999999996,16786,siram
271,2023-04-03 10:49:33,60,34.826320000000024,48,31.71631999999996,16785,siram
272,2023-04-03 10:49:34,60,34.82512000000003,48,31.71511999999996,16785,siram
273,2023-04-03 10:49:35,61,34.82390000000002,48,31.71389999999996,16784,siram
274,2023-04-03 10:49:36,61,34.82268000000002,48,31.71267999999996,16782,siram
275,2023-04-03 10:49:37,61,34.821460000000016,48,31.71145999999996,16782,siram
276,2023-04-03 10:49:38,61,34.82024000000001,48,31.71023999999996,16780,siram
277,2023-04-03 10:49:39,61,34.81902000000001,48,31.70901999999996,16780,siram
278,2023-04-03 10:49:40,61,34.817800000000005,48,31.70779999999996,16782,siram
279,2023-04-03 10:49:41,61,34.81658,48,31.70657999999996,16783,siram
280,2023-04-03 10:49:42,61,34.81536,48,31.70535999999996,16783,siram
281,2023-04-03 10:49:43,61,34.814139999999995,48,31.70413999999996,16785,siram
282,2023-04-03 10:49:44,61,34.81291999999999,48,31.70291999999996,16783,siram
283,2023-04-03 10:49:45,61,34.81169999999999,48,31.70169999999996,16782,siram
284,2023-04-03 10:49:46,61,34.810479999999984,48,31.70047999999996,16783,siram
285,2023-04-03 10:49:47,61,34.80925999999998,49,31.69925999999996,16782,siram
286,2023-04-03 10:49:48,61,34.80803999999998,49,31.69803999999996,16780,siram
287,2023-04-03 10:49:49,61,34.80681999999997,49,31.69681999999996,16782,siram
288,2023-04-03 10:49:50,61,34.80559999999997,49,31.69559999999996,16784,siram
289,2023-04-03 10:49:51,61,34.804379999999966,49,31.69437999999996,16785,siram
290,2023-04-03 10:49:52,62,34.80313999999996,49,31.69313999999996,16786,siram
291,2023-04-03 10:49:53,62,34.80189999999996,49,31.69189999999996,16785,siram
292,2023-04-03 10:49:54,62,34.80065999999996,49,31.690659999999962,16787,siram
293,2023-04-03 10:49:55,62,34.799419999999955,49,31.689419999999963,16788,siram
294,2023-04-03 10:49:56,62,34.79817999999995,49,31.688179999999964,16790,siram
295,2023-04-03 10:49:57,62,34.79693999999995,49,31.686939999999964,16791,siram
296,2023-04-03 10:49:58,62,34.79569999999995,49,31.685699999999965,16792,siram
297,2023-04-03 10:49:59,62,34.794459999999944,49,31.684459999999966,16792,siram
298,2023-04-03 10:50:00,62,34.79321999999994,49,31.683219999999967,16794,siram
299,2023-04-03 10:50:01,62,34.79197999999994,49,31.681979999999967,16796,siram
300,2023-04-03 10:50:02,62,34.790739999999936,49,31.680739999999968,16796,siram
301,2023-04-03 10:50:03,62,34.78949999999993,49,31.67949999999997,16798,siram
302,2023-04-03 10:50:04,62,34.78825999999993,49,31.67825999999997,16799,siram
303,2023-04-03 10:50:05,62,34.78701999999993,49,31.67701999999997,16797,siram
304,2023-04-03 10:50:06,62,34.785779999999924,49,31.67577999999997,16795,siram
305,2023-04-03 10:50:07,63,34.78451999999992,49,31.674519999999973,16793,siram
306,2023-04-03 10:50:08,63,34.78325999999992,49,31.673259999999974,16791,siram
307,2023-04-03 10:50:09,63,34.78199999999992,49,31.671999999999976,16792,siram
308,2023-04-03 10:50:10,63,34.780739999999916,49,31.670739999999977,16792,siram
309,2023-04-03 10:50:11,63,34.779479999999914,49,31.66947999999998,16790,siram
310,2023-04-03 10:50:12,63,34.77821999999991,49,31.66821999999998,16789,siram
311,2023-04-03 10:50:13,63,34.77695999999991,49,31.666959999999982,16791,siram
312,2023-04-03 10:50:14,63,34.77569999999991,49,31.665699999999983,16791,siram
313,2023-04-03 10:50:15,63,34.774439999999906,49,31.664439999999985,16791,siram
314,2023-04-03 10:50:16,63,34.773179999999904,49,31.663179999999986,16793,siram
315,2023-04-03 10:50:17,63,34.7719199999999,49,31.661919999999988,16794,siram
316,2023-04-03 10:50:18,63,34.7706599999999,49,31.66065999999999,16792,siram
317,2023-04-03 10:50:19,63,34.7693999999999,49,31.65939999999999,16793,siram
318,2023-04-03 10:50:20,63,34.768139999999896,49,31.658139999999992,16795,siram
319,2023-04-03 10:50:21,64,34.766859999999895,49,31.65685999999999,16797,siram
320,2023-04-03 10:50:22,64,34.76557999999989,49,31.65557999999999,16799,siram
321,2023-04-03 10:50:23,64,34.76429999999989,49,31.65429999999999,16797,siram
322,2023-04-03 10:50:24,64,34.76301999999989,49,31.653019999999987,16796,siram
323,2023-04-03 10:50:25,64,34.76173999999989,49,31.651739999999986,16798,siram
324,2023-04-03 10:50:26,64,34.76045999999989,49,31.650459999999985,16797,siram
325,2023-04-03 10:50:27,64,34.75917999999989,49,31.649179999999983,16799,siram
326,2023-04-03 10:50:28,64,34.757899999999886,49,31.647899999999982,16797,siram
327,2023-04-03 10:50:29,64,34.756619999999884,49,31.64661999999998,16798,siram
328,2023-04-03 10:50:30,64,34.75533999999988,49,31.64533999999998,16796,siram
329,2023-04-03 10:50:31,64,34.75405999999988,49,31.64405999999998,16795,siram
330,2023-04-03 10:50:32,64,34.75277999999988,49,31.642779999999977,16794,siram
331,2023-04-03 10:50:33,64,34.75149999999988,49,31.641499999999976,16793,siram
332,2023-04-03 10:50:34,64,34.75021999999988,49,31.640219999999974,16795,siram
333,2023-04-03 10:50:35,64,34.74893999999988,49,31.638939999999973,16795,siram
334,2023-04-03 10:50:36,64,34.747659999999875,49,31.637659999999972,16795,siram
335,2023-04-03 10:50:37,64,34.746379999999874,49,31.63637999999997,16797,siram
336,2023-04-03 10:50:38,65,34.745079999999874,49,31.63507999999997,16799,siram
337,2023-04-03 10:50:39,65,34.74377999999987,49,31.63377999999997,16800,siram
338,2023-04-03 10:50:40,65,34.74247999999987,49,31.63247999999997,16802,siram
339,2023-04-03 10:50:41,65,34.74117999999987,49,31.63117999999997,16800,siram
340,2023-04-03 10:50:42,65,34.73987999999987,49,31.629879999999968,16799,siram
341,2023-04-03 10:50:43,65,34.73857999999987,49,31.628579999999967,16798,siram
